equipment_id,check_out_time,check_in_time,duration_minutes
EQ0038,2024-01-25 02:35:40.169667,2024-01-25 04:31:40.169667,116
EQ0038,2023-01-04 02:35:40.169667,2023-01-04 04:01:40.169667,86
EQ0038,2023-12-10 02:35:40.169667,2023-12-10 05:57:40.169667,202
EQ0038,2023-09-27 02:35:40.169667,2023-09-27 03:40:40.169667,65
EQ0038,2024-03-22 02:35:40.169667,2024-03-22 06:15:40.169667,220
EQ0038,2024-05-01 02:35:40.169667,2024-05-01 04:09:40.169667,94
EQ0038,2024-01-04 02:35:40.169667,2024-01-04 04:44:40.169667,129
EQ0038,2024-01-14 02:35:40.169667,2024-01-14 04:41:40.169667,126
EQ0038,2023-03-20 02:35:40.169667,2023-03-20 04:15:40.169667,100
EQ0038,2023-05-25 02:35:40.169667,2023-05-25 05:09:40.169667,154
EQ0038,2023-04-06 02:35:40.169667,2023-04-06 06:03:40.169667,208
EQ0038,2023-03-05 02:35:40.169667,2023-03-05 03:51:40.169667,76
EQ0038,2023-07-02 02:35:40.169667,2023-07-02 03:44:40.169667,69
EQ0038,2023-01-16 02:35:40.169667,2023-01-16 06:16:40.169667,221
EQ0038,2024-01-28 02:35:40.169667,2024-01-28 05:50:40.169667,195
EQ0038,2024-03-10 02:35:40.169667,2024-03-10 06:28:40.169667,233
EQ0038,2023-06-23 02:35:40.169667,2023-06-23 03:08:40.169667,33
EQ0038,2023-06-20 02:35:40.169667,2023-06-20 04:55:40.169667,140
EQ0038,2024-01-30 02:35:40.169667,2024-01-30 06:09:40.169667,214
EQ0038,2022-12-27 02:35:40.169667,2022-12-27 06:22:40.169667,227
EQ0038,2023-11-19 02:35:40.169667,2023-11-19 05:42:40.169667,187
EQ0038,2023-10-24 02:35:40.169667,2023-10-24 04:50:40.169667,135
EQ0038,2023-01-15 02:35:40.169667,2023-01-15 03:41:40.169667,66
EQ0038,2023-05-21 02:35:40.169667,2023-05-21 04:31:40.169667,116
EQ0038,2023-01-20 02:35:40.169667,2023-01-20 04:29:40.169667,114
EQ0038,2023-03-01 02:35:40.169667,2023-03-01 03:26:40.169667,51
EQ0038,2022-12-13 02:35:40.169667,2022-12-13 04:40:40.169667,125
EQ0038,2024-02-21 02:35:40.169667,2024-02-21 03:55:40.169667,80
EQ0038,2024-02-08 02:35:40.169667,2024-02-08 03:35:40.169667,60
EQ0038,2023-01-16 02:35:40.169667,2023-01-16 05:50:40.169667,195
EQ0038,2023-10-08 02:35:40.169667,2023-10-08 03:27:40.169667,52
EQ0038,2024-06-30 02:35:40.169667,2024-06-30 06:23:40.169667,228
EQ0038,2024-07-09 02:35:40.169667,2024-07-09 03:07:40.169667,32
EQ0038,2022-11-13 02:35:40.169667,2022-11-13 04:27:40.169667,112
EQ0038,2024-03-26 02:35:40.169667,2024-03-26 04:22:40.169667,107
EQ0038,2024-06-24 02:35:40.169667,2024-06-24 05:40:40.169667,185
EQ0038,2024-03-17 02:35:40.169667,2024-03-17 04:00:40.169667,85
EQ0038,2024-07-17 02:35:40.169667,2024-07-17 05:28:40.169667,173
EQ0038,2024-05-03 02:35:40.169667,2024-05-03 05:48:40.169667,193
EQ0038,2024-03-18 02:35:40.169667,2024-03-18 04:18:40.169667,103
EQ0038,2023-08-16 02:35:40.169667,2023-08-16 03:33:40.169667,58
EQ0038,2023-01-10 02:35:40.169667,2023-01-10 06:29:40.169667,234
EQ0038,2024-06-06 02:35:40.169667,2024-06-06 04:29:40.169667,114
EQ0038,2024-01-12 02:35:40.169667,2024-01-12 04:08:40.169667,93
EQ0038,2023-02-26 02:35:40.169667,2023-02-26 04:00:40.169667,85
EQ0038,2022-10-22 02:35:40.169667,2022-10-22 03:20:40.169667,45
EQ0038,2024-07-10 02:35:40.169667,2024-07-10 03:49:40.169667,74
EQ0038,2023-11-06 02:35:40.169667,2023-11-06 04:21:40.169667,106
EQ0038,2023-02-04 02:35:40.169667,2023-02-04 05:23:40.169667,168
EQ0038,2023-02-06 02:35:40.169667,2023-02-06 06:16:40.169667,221
EQ0038,2023-10-12 02:35:40.169667,2023-10-12 03:24:40.169667,49
EQ0038,2023-08-07 02:35:40.169667,2023-08-07 05:23:40.169667,168
EQ0038,2022-09-08 02:35:40.169667,2022-09-08 03:05:40.169667,30
EQ0038,2023-07-25 02:35:40.169667,2023-07-25 05:11:40.169667,156
EQ0038,2023-10-14 02:35:40.169667,2023-10-14 05:15:40.169667,160
EQ0038,2023-10-14 02:35:40.169667,2023-10-14 06:12:40.169667,217
EQ0038,2022-11-21 02:35:40.169667,2022-11-21 05:20:40.169667,165
EQ0038,2022-08-15 02:35:40.169667,2022-08-15 03:43:40.169667,68
EQ0038,2022-12-11 02:35:40.169667,2022-12-11 06:09:40.169667,214
EQ0038,2022-11-02 02:35:40.169667,2022-11-02 04:05:40.169667,90
EQ0038,2022-12-24 02:35:40.169667,2022-12-24 03:07:40.169667,32
EQ0038,2023-07-15 02:35:40.169667,2023-07-15 03:14:40.169667,39
EQ0038,2024-06-24 02:35:40.169667,2024-06-24 05:29:40.169667,174
EQ0038,2023-12-29 02:35:40.169667,2023-12-29 04:04:40.169667,89
EQ0038,2023-01-02 02:35:40.169667,2023-01-02 04:57:40.169667,142
EQ0038,2023-01-12 02:35:40.169667,2023-01-12 03:37:40.169667,62
EQ0038,2022-11-18 02:35:40.169667,2022-11-18 04:14:40.169667,99
EQ0038,2024-04-14 02:35:40.169667,2024-04-14 03:55:40.169667,80
EQ0038,2023-02-09 02:35:40.169667,2023-02-09 03:31:40.169667,56
EQ0038,2023-10-17 02:35:40.169667,2023-10-17 05:40:40.169667,185
EQ0038,2024-05-30 02:35:40.169667,2024-05-30 06:10:40.169667,215
EQ0038,2024-03-03 02:35:40.169667,2024-03-03 03:09:40.169667,34
EQ0038,2022-12-27 02:35:40.169667,2022-12-27 03:59:40.169667,84
EQ0038,2024-02-06 02:35:40.169667,2024-02-06 06:16:40.169667,221
EQ0038,2022-08-27 02:35:40.169667,2022-08-27 05:40:40.169667,185
EQ0038,2023-12-30 02:35:40.169667,2023-12-30 04:28:40.169667,113
EQ0038,2024-07-24 02:35:40.169667,2024-07-24 05:35:40.169667,180
EQ0038,2024-03-06 02:35:40.169667,2024-03-06 04:19:40.169667,104
EQ0038,2023-05-03 02:35:40.169667,2023-05-03 03:57:40.169667,82
EQ0038,2024-01-04 02:35:40.169667,2024-01-04 06:24:40.169667,229
EQ0038,2022-08-25 02:35:40.169667,2022-08-25 06:33:40.169667,238
EQ0038,2022-11-05 02:35:40.169667,2022-11-05 03:12:40.169667,37
EQ0038,2023-05-04 02:35:40.169667,2023-05-04 04:46:40.169667,131
EQ0038,2022-10-26 02:35:40.169667,2022-10-26 04:34:40.169667,119
EQ0038,2022-12-28 02:35:40.169667,2022-12-28 06:19:40.169667,224
EQ0038,2023-03-06 02:35:40.169667,2023-03-06 06:15:40.169667,220
EQ0038,2023-11-26 02:35:40.169667,2023-11-26 05:54:40.169667,199
EQ0038,2024-07-14 02:35:40.169667,2024-07-14 05:00:40.169667,145
EQ0038,2024-01-11 02:35:40.169667,2024-01-11 06:25:40.169667,230
EQ0038,2023-12-18 02:35:40.169667,2023-12-18 05:11:40.169667,156
EQ0038,2023-11-30 02:35:40.169667,2023-11-30 05:11:40.169667,156
EQ0038,2023-01-18 02:35:40.169667,2023-01-18 06:04:40.169667,209
EQ0038,2022-09-13 02:35:40.169667,2022-09-13 03:10:40.169667,35
EQ0038,2023-09-14 02:35:40.169667,2023-09-14 04:14:40.169667,99
EQ0038,2023-11-30 02:35:40.169667,2023-11-30 05:00:40.169667,145
EQ0038,2024-06-05 02:35:40.169667,2024-06-05 03:12:40.169667,37
EQ0038,2022-12-03 02:35:40.169667,2022-12-03 05:52:40.169667,197
EQ0038,2023-02-12 02:35:40.169667,2023-02-12 03:52:40.169667,77
EQ0038,2022-12-31 02:35:40.169667,2022-12-31 03:52:40.169667,77
EQ0038,2024-02-01 02:35:40.169667,2024-02-01 05:02:40.169667,147
EQ0038,2024-05-25 02:35:40.169667,2024-05-25 06:32:40.169667,237
EQ0038,2024-03-20 02:35:40.169667,2024-03-20 03:15:40.169667,40
EQ0038,2023-05-22 02:35:40.169667,2023-05-22 03:54:40.169667,79
EQ0038,2024-02-24 02:35:40.169667,2024-02-24 04:25:40.169667,110
EQ0038,2024-06-04 02:35:40.169667,2024-06-04 04:26:40.169667,111
EQ0038,2024-07-10 02:35:40.169667,2024-07-10 04:19:40.169667,104
EQ0038,2023-11-26 02:35:40.169667,2023-11-26 05:05:40.169667,150
EQ0038,2022-08-18 02:35:40.169667,2022-08-18 05:55:40.169667,200
EQ0038,2022-10-28 02:35:40.169667,2022-10-28 03:10:40.169667,35
EQ0038,2023-05-11 02:35:40.169667,2023-05-11 03:36:40.169667,61
EQ0038,2023-05-22 02:35:40.169667,2023-05-22 03:12:40.169667,37
EQ0038,2023-06-28 02:35:40.169667,2023-06-28 03:21:40.169667,46
EQ0038,2024-07-02 02:35:40.169667,2024-07-02 06:32:40.169667,237
EQ0038,2023-06-08 02:35:40.169667,2023-06-08 04:06:40.169667,91
EQ0038,2024-06-26 02:35:40.169667,2024-06-26 03:40:40.169667,65
EQ0038,2023-09-24 02:35:40.169667,2023-09-24 06:27:40.169667,232
EQ0038,2023-04-15 02:35:40.169667,2023-04-15 05:36:40.169667,181
EQ0038,2023-11-01 02:35:40.169667,2023-11-01 05:55:40.169667,200
EQ0038,2024-01-17 02:35:40.169667,2024-01-17 04:21:40.169667,106
EQ0038,2023-12-11 02:35:40.169667,2023-12-11 06:01:40.169667,206
EQ0038,2023-10-25 02:35:40.169667,2023-10-25 03:46:40.169667,71
EQ0038,2023-01-17 02:35:40.169667,2023-01-17 03:10:40.169667,35
EQ0038,2023-07-05 02:35:40.169667,2023-07-05 06:22:40.169667,227
EQ0038,2023-08-09 02:35:40.169667,2023-08-09 05:17:40.169667,162
EQ0038,2023-01-19 02:35:40.169667,2023-01-19 05:47:40.169667,192
EQ0038,2022-09-07 02:35:40.169667,2022-09-07 05:17:40.169667,162
EQ0038,2024-07-06 02:35:40.169667,2024-07-06 03:59:40.169667,84
EQ0038,2022-12-18 02:35:40.169667,2022-12-18 03:45:40.169667,70
EQ0038,2024-07-08 02:35:40.169667,2024-07-08 03:50:40.169667,75
EQ0038,2023-07-26 02:35:40.169667,2023-07-26 04:32:40.169667,117
EQ0038,2024-06-19 02:35:40.169667,2024-06-19 04:23:40.169667,108
EQ0038,2024-01-28 02:35:40.169667,2024-01-28 06:33:40.169667,238
EQ0038,2023-12-01 02:35:40.169667,2023-12-01 05:35:40.169667,180
EQ0038,2023-04-29 02:35:40.169667,2023-04-29 05:20:40.169667,165
EQ0038,2023-11-25 02:35:40.169667,2023-11-25 04:57:40.169667,142
EQ0038,2023-04-08 02:35:40.169667,2023-04-08 03:54:40.169667,79
EQ0038,2024-06-09 02:35:40.169667,2024-06-09 05:32:40.169667,177
EQ0038,2023-06-05 02:35:40.169667,2023-06-05 04:39:40.169667,124
EQ0038,2024-07-31 02:35:40.169667,2024-07-31 03:47:40.169667,72
EQ0038,2023-05-16 02:35:40.169667,2023-05-16 06:13:40.169667,218
EQ0038,2023-09-14 02:35:40.169667,2023-09-14 03:12:40.169667,37
EQ0038,2023-02-09 02:35:40.169667,2023-02-09 03:57:40.169667,82
EQ0038,2023-08-09 02:35:40.169667,2023-08-09 05:31:40.169667,176
EQ0038,2024-05-23 02:35:40.169667,2024-05-23 03:24:40.169667,49
EQ0038,2022-12-30 02:35:40.169667,2022-12-30 05:01:40.169667,146
EQ0038,2024-07-12 02:35:40.169667,2024-07-12 03:55:40.169667,80
EQ0038,2023-01-09 02:35:40.169667,2023-01-09 04:30:40.169667,115
EQ0038,2022-11-18 02:35:40.169667,2022-11-18 04:52:40.169667,137
EQ0038,2024-03-28 02:35:40.169667,2024-03-28 05:09:40.169667,154
EQ0038,2024-08-05 02:35:40.169667,2024-08-05 05:23:40.169667,168
EQ0038,2023-03-09 02:35:40.169667,2023-03-09 05:02:40.169667,147
EQ0038,2023-07-01 02:35:40.169667,2023-07-01 04:07:40.169667,92
EQ0038,2023-11-08 02:35:40.169667,2023-11-08 04:26:40.169667,111
EQ0038,2023-08-28 02:35:40.169667,2023-08-28 04:00:40.169667,85
EQ0038,2024-05-19 02:35:40.169667,2024-05-19 04:03:40.169667,88
EQ0038,2024-06-28 02:35:40.169667,2024-06-28 05:31:40.169667,176
EQ0038,2024-07-09 02:35:40.169667,2024-07-09 03:29:40.169667,54
EQ0038,2023-07-04 02:35:40.169667,2023-07-04 05:38:40.169667,183
EQ0038,2023-05-20 02:35:40.169667,2023-05-20 03:53:40.169667,78
EQ0038,2024-03-08 02:35:40.169667,2024-03-08 05:57:40.169667,202
EQ0038,2023-10-06 02:35:40.169667,2023-10-06 05:09:40.169667,154
EQ0038,2024-03-30 02:35:40.169667,2024-03-30 05:38:40.169667,183
EQ0038,2024-04-23 02:35:40.169667,2024-04-23 03:11:40.169667,36
EQ0038,2023-01-12 02:35:40.169667,2023-01-12 06:24:40.169667,229
EQ0038,2023-12-25 02:35:40.169667,2023-12-25 06:01:40.169667,206
EQ0038,2023-07-13 02:35:40.169667,2023-07-13 05:02:40.169667,147
EQ0038,2024-03-22 02:35:40.169667,2024-03-22 03:34:40.169667,59
EQ0038,2023-12-04 02:35:40.169667,2023-12-04 06:14:40.169667,219
EQ0038,2023-02-06 02:35:40.169667,2023-02-06 04:41:40.169667,126
EQ0038,2023-02-25 02:35:40.169667,2023-02-25 04:43:40.169667,128
EQ0038,2023-03-15 02:35:40.169667,2023-03-15 05:33:40.169667,178
EQ0038,2022-12-26 02:35:40.169667,2022-12-26 04:28:40.169667,113
EQ0038,2022-10-05 02:35:40.169667,2022-10-05 03:47:40.169667,72
EQ0038,2024-06-07 02:35:40.169667,2024-06-07 06:02:40.169667,207
EQ0038,2023-07-02 02:35:40.169667,2023-07-02 04:45:40.169667,130
EQ0038,2023-09-05 02:35:40.169667,2023-09-05 03:30:40.169667,55
EQ0038,2023-10-04 02:35:40.169667,2023-10-04 03:37:40.169667,62
EQ0038,2023-02-26 02:35:40.169667,2023-02-26 06:11:40.169667,216
EQ0038,2022-09-08 02:35:40.169667,2022-09-08 06:16:40.169667,221
EQ0038,2024-04-12 02:35:40.169667,2024-04-12 03:28:40.169667,53
EQ0038,2023-03-07 02:35:40.169667,2023-03-07 03:32:40.169667,57
EQ0038,2022-12-22 02:35:40.169667,2022-12-22 04:13:40.169667,98
EQ0038,2024-06-29 02:35:40.169667,2024-06-29 04:24:40.169667,109
EQ0038,2023-08-23 02:35:40.169667,2023-08-23 04:40:40.169667,125
EQ0038,2024-05-30 02:35:40.169667,2024-05-30 06:26:40.169667,231
EQ0038,2023-12-20 02:35:40.169667,2023-12-20 03:46:40.169667,71
EQ0038,2023-04-29 02:35:40.169667,2023-04-29 05:09:40.169667,154
EQ0038,2024-06-02 02:35:40.169667,2024-06-02 04:10:40.169667,95
EQ0038,2023-08-18 02:35:40.169667,2023-08-18 04:05:40.169667,90
EQ0038,2024-01-03 02:35:40.169667,2024-01-03 04:11:40.169667,96
EQ0038,2024-03-14 02:35:40.169667,2024-03-14 03:42:40.169667,67
EQ0038,2024-04-18 02:35:40.169667,2024-04-18 04:04:40.169667,89
EQ0038,2023-08-12 02:35:40.169667,2023-08-12 05:53:40.169667,198
EQ0038,2023-08-02 02:35:40.169667,2023-08-02 05:09:40.169667,154
EQ0038,2024-04-25 02:35:40.169667,2024-04-25 05:53:40.169667,198
EQ0038,2024-05-07 02:35:40.169667,2024-05-07 05:44:40.169667,189
EQ0038,2024-03-07 02:35:40.169667,2024-03-07 04:03:40.169667,88
EQ0038,2022-12-20 02:35:40.169667,2022-12-20 04:11:40.169667,96
EQ0038,2023-07-28 02:35:40.169667,2023-07-28 04:11:40.169667,96
EQ0038,2023-01-28 02:35:40.169667,2023-01-28 05:31:40.169667,176
EQ0038,2023-05-10 02:35:40.169667,2023-05-10 04:47:40.169667,132
EQ0038,2023-06-05 02:35:40.169667,2023-06-05 04:08:40.169667,93
EQ0038,2023-05-25 02:35:40.169667,2023-05-25 05:58:40.169667,203
EQ0038,2023-02-04 02:35:40.169667,2023-02-04 05:21:40.169667,166
EQ0038,2023-12-28 02:35:40.169667,2023-12-28 06:14:40.169667,219
EQ0038,2023-09-02 02:35:40.169667,2023-09-02 06:24:40.169667,229
EQ0038,2023-07-14 02:35:40.169667,2023-07-14 05:53:40.169667,198
EQ0038,2023-07-31 02:35:40.169667,2023-07-31 06:24:40.169667,229
EQ0038,2024-07-06 02:35:40.169667,2024-07-06 04:17:40.169667,102
EQ0038,2024-01-29 02:35:40.169667,2024-01-29 04:12:40.169667,97
EQ0038,2022-11-28 02:35:40.169667,2022-11-28 04:45:40.169667,130
EQ0038,2022-08-11 02:35:40.169667,2022-08-11 05:03:40.169667,148
EQ0038,2022-09-14 02:35:40.169667,2022-09-14 03:13:40.169667,38
EQ0038,2024-06-12 02:35:40.169667,2024-06-12 03:26:40.169667,51
EQ0038,2022-11-02 02:35:40.169667,2022-11-02 03:44:40.169667,69
EQ0038,2023-12-13 02:35:40.169667,2023-12-13 06:22:40.169667,227
EQ0038,2023-07-15 02:35:40.169667,2023-07-15 05:53:40.169667,198
EQ0038,2023-05-31 02:35:40.169667,2023-05-31 03:24:40.169667,49
EQ0038,2024-05-28 02:35:40.169667,2024-05-28 03:25:40.169667,50
EQ0038,2024-03-09 02:35:40.169667,2024-03-09 05:35:40.169667,180
EQ0038,2023-06-01 02:35:40.169667,2023-06-01 06:21:40.169667,226
EQ0038,2022-12-21 02:35:40.169667,2022-12-21 03:54:40.169667,79
EQ0038,2022-12-09 02:35:40.169667,2022-12-09 05:26:40.169667,171
EQ0038,2023-01-28 02:35:40.169667,2023-01-28 05:37:40.169667,182
EQ0038,2023-02-12 02:35:40.169667,2023-02-12 05:42:40.169667,187
EQ0038,2023-03-23 02:35:40.169667,2023-03-23 06:21:40.169667,226
EQ0038,2024-02-11 02:35:40.169667,2024-02-11 04:48:40.169667,133
EQ0038,2023-09-13 02:35:40.169667,2023-09-13 06:31:40.169667,236
EQ0038,2023-11-28 02:35:40.169667,2023-11-28 03:25:40.169667,50
EQ0038,2022-12-19 02:35:40.169667,2022-12-19 05:32:40.169667,177
EQ0038,2024-04-18 02:35:40.169667,2024-04-18 05:45:40.169667,190
EQ0038,2024-02-24 02:35:40.169667,2024-02-24 03:58:40.169667,83
EQ0038,2023-01-18 02:35:40.169667,2023-01-18 03:58:40.169667,83
EQ0038,2022-09-25 02:35:40.169667,2022-09-25 05:46:40.169667,191
EQ0038,2023-09-24 02:35:40.169667,2023-09-24 03:14:40.169667,39
EQ0038,2023-03-11 02:35:40.169667,2023-03-11 04:21:40.169667,106
EQ0038,2024-03-10 02:35:40.169667,2024-03-10 05:10:40.169667,155
EQ0038,2024-03-11 02:35:40.169667,2024-03-11 05:53:40.169667,198
EQ0038,2023-05-17 02:35:40.169667,2023-05-17 03:24:40.169667,49
EQ0038,2023-12-02 02:35:40.169667,2023-12-02 06:13:40.169667,218
EQ0038,2024-05-10 02:35:40.169667,2024-05-10 03:20:40.169667,45
EQ0038,2023-05-24 02:35:40.169667,2023-05-24 04:50:40.169667,135
EQ0038,2022-11-06 02:35:40.169667,2022-11-06 05:29:40.169667,174
EQ0038,2024-03-30 02:35:40.169667,2024-03-30 06:30:40.169667,235
EQ0038,2022-11-04 02:35:40.169667,2022-11-04 04:04:40.169667,89
EQ0038,2023-01-26 02:35:40.169667,2023-01-26 03:53:40.169667,78
EQ0038,2023-03-01 02:35:40.169667,2023-03-01 04:33:40.169667,118
EQ0038,2024-01-17 02:35:40.169667,2024-01-17 04:47:40.169667,132
EQ0038,2023-07-05 02:35:40.169667,2023-07-05 06:03:40.169667,208
EQ0038,2022-11-18 02:35:40.169667,2022-11-18 03:45:40.169667,70
EQ0038,2023-06-06 02:35:40.169667,2023-06-06 03:53:40.169667,78
EQ0038,2023-02-18 02:35:40.169667,2023-02-18 03:07:40.169667,32
EQ0038,2022-12-11 02:35:40.169667,2022-12-11 03:24:40.169667,49
EQ0038,2023-10-06 02:35:40.169667,2023-10-06 05:04:40.169667,149
EQ0038,2023-08-05 02:35:40.169667,2023-08-05 03:22:40.169667,47
EQ0038,2023-03-20 02:35:40.169667,2023-03-20 05:52:40.169667,197
EQ0038,2023-09-08 02:35:40.169667,2023-09-08 05:55:40.169667,200
EQ0038,2022-11-09 02:35:40.169667,2022-11-09 06:08:40.169667,213
EQ0038,2024-02-08 02:35:40.169667,2024-02-08 04:26:40.169667,111
EQ0038,2022-08-15 02:35:40.169667,2022-08-15 05:33:40.169667,178
EQ0038,2024-02-09 02:35:40.169667,2024-02-09 03:05:40.169667,30
EQ0038,2023-07-06 02:35:40.169667,2023-07-06 04:39:40.169667,124
EQ0038,2023-09-08 02:35:40.169667,2023-09-08 03:36:40.169667,61
EQ0038,2023-11-22 02:35:40.169667,2023-11-22 03:52:40.169667,77
EQ0038,2024-08-08 02:35:40.169667,2024-08-08 05:02:40.169667,147
EQ0038,2023-10-11 02:35:40.169667,2023-10-11 05:57:40.169667,202
EQ0038,2024-04-18 02:35:40.169667,2024-04-18 03:55:40.169667,80
EQ0038,2024-07-16 02:35:40.169667,2024-07-16 06:26:40.169667,231
EQ0038,2022-09-08 02:35:40.169667,2022-09-08 03:31:40.169667,56
EQ0038,2023-09-03 02:35:40.169667,2023-09-03 03:27:40.169667,52
EQ0038,2023-01-20 02:35:40.169667,2023-01-20 05:29:40.169667,174
EQ0038,2023-09-24 02:35:40.169667,2023-09-24 03:27:40.169667,52
EQ0038,2023-06-02 02:35:40.169667,2023-06-02 05:08:40.169667,153
EQ0038,2023-09-29 02:35:40.169667,2023-09-29 03:35:40.169667,60
EQ0038,2023-06-05 02:35:40.169667,2023-06-05 03:17:40.169667,42
EQ0038,2024-08-01 02:35:40.169667,2024-08-01 05:52:40.169667,197
EQ0038,2023-12-26 02:35:40.169667,2023-12-26 05:10:40.169667,155
EQ0038,2022-11-29 02:35:40.169667,2022-11-29 06:13:40.169667,218
EQ0038,2023-03-21 02:35:40.169667,2023-03-21 06:31:40.169667,236
EQ0038,2022-12-15 02:35:40.169667,2022-12-15 06:25:40.169667,230
EQ0038,2023-06-02 02:35:40.169667,2023-06-02 04:30:40.169667,115
EQ0038,2023-04-25 02:35:40.169667,2023-04-25 06:18:40.169667,223
EQ0038,2023-07-08 02:35:40.169667,2023-07-08 03:59:40.169667,84
EQ0038,2023-11-11 02:35:40.169667,2023-11-11 04:50:40.169667,135
EQ0038,2023-04-25 02:35:40.169667,2023-04-25 06:12:40.169667,217
EQ0038,2023-01-01 02:35:40.169667,2023-01-01 05:03:40.169667,148
EQ0038,2023-06-02 02:35:40.169667,2023-06-02 05:41:40.169667,186
EQ0038,2023-12-29 02:35:40.169667,2023-12-29 06:28:40.169667,233
EQ0039,2024-05-20 02:35:40.169681,2024-05-20 03:16:40.169681,41
EQ0039,2025-11-20 02:35:40.169681,2025-11-20 04:35:40.169681,120
EQ0039,2025-03-11 02:35:40.169681,2025-03-11 05:40:40.169681,185
EQ0039,2024-10-14 02:35:40.169681,2024-10-14 06:04:40.169681,209
EQ0039,2025-03-07 02:35:40.169681,2025-03-07 05:16:40.169681,161
EQ0039,2024-01-09 02:35:40.169681,2024-01-09 05:31:40.169681,176
EQ0039,2025-07-15 02:35:40.169681,2025-07-15 05:43:40.169681,188
EQ0039,2024-11-19 02:35:40.169681,2024-11-19 03:37:40.169681,62
EQ0039,2025-11-19 02:35:40.169681,2025-11-19 03:19:40.169681,44
EQ0039,2024-08-05 02:35:40.169681,2024-08-05 05:13:40.169681,158
EQ0039,2025-05-21 02:35:40.169681,2025-05-21 05:24:40.169681,169
EQ0039,2025-09-22 02:35:40.169681,2025-09-22 03:54:40.169681,79
EQ0039,2024-08-14 02:35:40.169681,2024-08-14 05:16:40.169681,161
EQ0039,2024-06-06 02:35:40.169681,2024-06-06 04:21:40.169681,106
EQ0039,2024-10-19 02:35:40.169681,2024-10-19 06:06:40.169681,211
EQ0039,2025-12-03 02:35:40.169681,2025-12-03 05:12:40.169681,157
EQ0039,2025-12-26 02:35:40.169681,2025-12-26 04:19:40.169681,104
EQ0039,2024-02-24 02:35:40.169681,2024-02-24 05:01:40.169681,146
EQ0039,2025-09-18 02:35:40.169681,2025-09-18 06:33:40.169681,238
EQ0039,2024-06-23 02:35:40.169681,2024-06-23 04:16:40.169681,101
EQ0039,2024-02-28 02:35:40.169681,2024-02-28 04:37:40.169681,122
EQ0039,2025-12-18 02:35:40.169681,2025-12-18 06:32:40.169681,237
EQ0039,2024-06-18 02:35:40.169681,2024-06-18 05:32:40.169681,177
EQ0039,2024-05-13 02:35:40.169681,2024-05-13 03:44:40.169681,69
EQ0039,2024-10-05 02:35:40.169681,2024-10-05 05:47:40.169681,192
EQ0039,2024-04-24 02:35:40.169681,2024-04-24 05:55:40.169681,200
EQ0039,2024-01-19 02:35:40.169681,2024-01-19 06:27:40.169681,232
EQ0039,2025-10-23 02:35:40.169681,2025-10-23 05:48:40.169681,193
EQ0039,2025-05-09 02:35:40.169681,2025-05-09 06:32:40.169681,237
EQ0039,2025-02-11 02:35:40.169681,2025-02-11 05:57:40.169681,202
EQ0039,2024-03-09 02:35:40.169681,2024-03-09 06:17:40.169681,222
EQ0039,2024-05-31 02:35:40.169681,2024-05-31 03:25:40.169681,50
EQ0039,2025-07-27 02:35:40.169681,2025-07-27 06:24:40.169681,229
EQ0039,2024-06-25 02:35:40.169681,2024-06-25 05:04:40.169681,149
EQ0039,2024-07-14 02:35:40.169681,2024-07-14 05:41:40.169681,186
EQ0039,2025-06-16 02:35:40.169681,2025-06-16 04:40:40.169681,125
EQ0039,2024-08-05 02:35:40.169681,2024-08-05 03:57:40.169681,82
EQ0039,2024-06-20 02:35:40.169681,2024-06-20 04:46:40.169681,131
EQ0039,2025-06-19 02:35:40.169681,2025-06-19 03:25:40.169681,50
EQ0039,2025-12-02 02:35:40.169681,2025-12-02 05:31:40.169681,176
EQ0039,2024-12-21 02:35:40.169681,2024-12-21 04:31:40.169681,116
EQ0039,2025-09-09 02:35:40.169681,2025-09-09 03:09:40.169681,34
EQ0039,2024-03-07 02:35:40.169681,2024-03-07 05:11:40.169681,156
EQ0039,2025-04-07 02:35:40.169681,2025-04-07 05:45:40.169681,190
EQ0039,2025-05-20 02:35:40.169681,2025-05-20 03:24:40.169681,49
EQ0039,2024-01-25 02:35:40.169681,2024-01-25 04:01:40.169681,86
EQ0039,2024-03-30 02:35:40.169681,2024-03-30 03:30:40.169681,55
EQ0039,2024-12-17 02:35:40.169681,2024-12-17 04:17:40.169681,102
EQ0039,2025-07-15 02:35:40.169681,2025-07-15 03:10:40.169681,35
EQ0039,2025-10-28 02:35:40.169681,2025-10-28 06:18:40.169681,223
EQ0039,2024-01-30 02:35:40.169681,2024-01-30 04:30:40.169681,115
EQ0039,2024-11-20 02:35:40.169681,2024-11-20 03:38:40.169681,63
EQ0039,2025-09-19 02:35:40.169681,2025-09-19 06:14:40.169681,219
EQ0039,2025-06-21 02:35:40.169681,2025-06-21 04:11:40.169681,96
EQ0039,2025-10-08 02:35:40.169681,2025-10-08 05:18:40.169681,163
EQ0039,2025-06-28 02:35:40.169681,2025-06-28 05:43:40.169681,188
EQ0039,2024-03-12 02:35:40.169681,2024-03-12 03:43:40.169681,68
EQ0039,2024-05-02 02:35:40.169681,2024-05-02 06:24:40.169681,229
EQ0039,2024-03-06 02:35:40.169681,2024-03-06 04:41:40.169681,126
EQ0039,2025-01-09 02:35:40.169681,2025-01-09 04:38:40.169681,123
EQ0039,2025-12-25 02:35:40.169681,2025-12-25 06:00:40.169681,205
