equipment_id,maintenance_date,maintenance_type,days_since_last,usage_since_last
EQ0038,2023-01-23 06:18:40.169667,preventive,1,963
EQ0038,2023-01-28 03:53:40.169667,preventive,2,1090
EQ0038,2023-02-10 06:16:40.169667,corrective,8,1068
EQ0038,2023-02-11 05:56:40.169667,routine,-2,1045
EQ0038,2023-02-24 06:06:40.169667,routine,7,1284
EQ0038,2023-03-03 06:11:40.169667,preventive,1,1027
EQ0038,2023-03-09 04:50:40.169667,routine,1,974
EQ0038,2023-03-10 05:38:40.169667,routine,-2,1169
EQ0038,2023-03-23 05:27:40.169667,preventive,6,846
EQ0038,2023-03-28 06:21:40.169667,routine,-1,998
EQ0038,2023-04-11 03:30:40.169667,corrective,8,1049
EQ0038,2023-04-18 04:07:40.169667,routine,2,953
EQ0038,2023-04-29 06:18:40.169667,routine,6,1031
EQ0038,2023-05-08 03:57:40.169667,routine,3,892
EQ0038,2023-05-19 06:19:40.169667,corrective,5,1264
EQ0038,2023-05-28 03:12:40.169667,preventive,2,1030
EQ0038,2023-06-01 05:05:40.169667,corrective,-3,888
EQ0038,2023-06-07 04:30:40.169667,routine,0,954
EQ0038,2023-06-18 06:33:40.169667,routine,7,1210
EQ0038,2023-06-27 06:13:40.169667,routine,2,1261
EQ0038,2023-07-05 06:14:40.169667,routine,4,1308
EQ0038,2023-07-08 04:02:40.169667,routine,0,875
EQ0038,2023-07-19 05:02:40.169667,routine,4,1099
EQ0038,2023-07-17 04:16:40.169667,routine,-5,1046
EQ0038,2023-08-01 04:17:40.169667,routine,9,1047
EQ0038,2023-08-03 05:30:40.169667,preventive,-1,1193
EQ0038,2023-08-08 06:22:40.169667,routine,2,986
EQ0038,2023-08-11 05:31:40.169667,routine,0,921
EQ0038,2023-08-21 04:05:40.169667,routine,3,913
EQ0038,2023-08-23 05:02:40.169667,preventive,-1,834
EQ0038,2023-09-08 06:24:40.169667,corrective,9,918
EQ0038,2023-09-08 06:29:40.169667,preventive,-4,1028
EQ0038,2023-09-13 05:47:40.169667,preventive,2,1252
EQ0038,2023-09-19 05:49:40.169667,corrective,3,848
EQ0038,2023-10-01 04:15:40.169667,routine,8,966
EQ0038,2023-10-14 04:46:40.169667,routine,6,1002
EQ0038,2023-10-17 06:12:40.169667,preventive,-1,1065
EQ0038,2023-10-26 04:50:40.169667,corrective,6,1047
EQ0038,2023-11-06 06:32:40.169667,routine,4,880
EQ0038,2023-11-12 04:50:40.169667,routine,4,1006
EQ0038,2023-11-22 04:54:40.169667,routine,4,821
EQ0038,2023-11-29 04:16:40.169667,preventive,2,871
EQ0038,2023-12-01 04:38:40.169667,routine,-1,1027
EQ0038,2023-12-07 06:14:40.169667,preventive,2,1222
EQ0038,2023-12-11 03:39:40.169667,preventive,2,1025
EQ0038,2023-12-23 05:11:40.169667,corrective,6,1269
EQ0038,2023-12-30 06:21:40.169667,routine,0,872
EQ0038,2024-01-01 06:14:40.169667,routine,-3,1227
EQ0038,2024-01-08 04:44:40.169667,routine,2,1140
EQ0038,2024-01-18 04:41:40.169667,preventive,5,954
EQ0038,2024-01-24 05:45:40.169667,routine,1,1018
EQ0038,2024-01-31 05:50:40.169667,routine,3,1151
EQ0038,2024-02-08 06:16:40.169667,preventive,5,1222
EQ0038,2024-02-17 05:17:40.169667,routine,3,1019
EQ0038,2024-02-23 03:54:40.169667,routine,3,1022
EQ0038,2024-03-03 04:13:40.169667,routine,4,1032
EQ0038,2024-03-09 04:03:40.169667,corrective,3,1046
EQ0038,2024-03-16 06:28:40.169667,routine,0,1237
EQ0038,2024-03-20 04:18:40.169667,preventive,1,932
EQ0038,2024-03-27 06:15:40.169667,routine,1,979
EQ0038,2024-04-02 05:03:40.169667,routine,2,1167
EQ0038,2024-04-16 06:11:40.169667,corrective,7,1023
EQ0038,2024-04-29 03:11:40.169667,routine,6,1018
EQ0038,2024-05-05 03:48:40.169667,corrective,2,1111
EQ0038,2024-05-19 04:24:40.169667,corrective,7,1111
EQ0038,2024-05-26 06:32:40.169667,corrective,5,1261
EQ0038,2024-06-03 06:06:40.169667,routine,4,1358
EQ0038,2024-06-10 06:10:40.169667,routine,3,1237
EQ0038,2024-06-23 04:40:40.169667,routine,8,1057
EQ0038,2024-06-29 05:00:40.169667,routine,2,983
EQ0038,2024-07-01 06:23:40.169667,routine,0,836
EQ0038,2024-07-08 03:59:40.169667,routine,4,1088
EQ0038,2024-07-18 05:45:40.169667,routine,3,1245
EQ0038,2024-07-25 06:21:40.169667,routine,1,1116
EQ0038,2024-07-27 05:35:40.169667,corrective,-2,1078
EQ0038,2024-08-03 05:52:40.169667,routine,4,1063
EQ0039,2024-01-21 06:27:40.169681,routine,15,1067
EQ0039,2024-01-29 05:56:40.169681,routine,5,1257
EQ0039,2024-02-21 06:06:40.169681,routine,17,1296
EQ0039,2024-03-05 06:29:40.169681,routine,6,1081
EQ0039,2024-03-09 05:11:40.169681,preventive,1,1110
EQ0039,2024-03-19 05:57:40.169681,routine,7,1150
EQ0039,2024-03-28 06:13:40.169681,routine,7,1099
EQ0039,2024-04-16 05:55:40.169681,routine,15,914
EQ0039,2024-04-27 05:55:40.169681,routine,7,1241
EQ0039,2024-05-05 05:01:40.169681,corrective,1,1007
EQ0039,2024-05-10 04:24:40.169681,routine,2,1177
EQ0039,2024-05-20 04:37:40.169681,routine,8,885
EQ0039,2024-05-26 05:17:40.169681,routine,3,1030
EQ0039,2024-06-03 05:25:40.169681,routine,6,1065
EQ0039,2024-06-16 04:42:40.169681,routine,10,1124
EQ0039,2024-06-30 04:39:40.169681,corrective,7,995
EQ0039,2024-07-04 05:14:40.169681,corrective,2,1217
EQ0039,2024-07-23 03:50:40.169681,routine,12,932
EQ0039,2024-07-27 06:24:40.169681,routine,-1,1138
EQ0039,2024-08-06 05:13:40.169681,routine,8,1095
EQ0039,2024-08-23 05:24:40.169681,routine,11,1120
EQ0039,2024-09-04 03:13:40.169681,preventive,5,897
EQ0039,2024-09-08 05:26:40.169681,preventive,-1,1084
EQ0039,2024-09-13 04:31:40.169681,preventive,3,980
EQ0039,2024-09-16 05:26:40.169681,routine,0,942
EQ0039,2024-10-03 05:01:40.169681,routine,13,1091
EQ0039,2024-10-16 03:50:40.169681,preventive,11,1168
EQ0039,2024-10-22 06:05:40.169681,routine,1,1035
EQ0039,2024-11-04 03:23:40.169681,routine,8,1108
EQ0039,2024-11-12 04:21:40.169681,routine,1,1011
EQ0039,2024-11-11 04:12:40.169681,routine,-3,1013
EQ0039,2024-11-21 05:26:40.169681,routine,7,914
EQ0039,2024-12-01 05:46:40.169681,routine,6,1218
EQ0039,2024-12-15 05:03:40.169681,routine,10,987
EQ0039,2024-12-28 05:19:40.169681,routine,9,1181
EQ0039,2024-12-30 06:13:40.169681,preventive,0,867
EQ0039,2025-01-09 06:34:40.169681,corrective,4,1073
EQ0039,2025-01-19 05:09:40.169681,routine,8,1179
EQ0039,2025-02-05 03:47:40.169681,routine,13,1029
EQ0039,2025-02-15 06:01:40.169681,routine,3,1005
EQ0039,2025-02-21 05:48:40.169681,routine,4,1194
EQ0039,2025-02-27 06:07:40.169681,preventive,3,1327
EQ0039,2025-03-08 05:47:40.169681,routine,7,1083
EQ0039,2025-03-14 04:34:40.169681,routine,2,1188
EQ0039,2025-03-29 04:18:40.169681,preventive,9,966
EQ0039,2025-04-07 03:37:40.169681,preventive,2,1171
EQ0039,2025-04-09 05:45:40.169681,routine,-1,1042
EQ0039,2025-04-16 04:35:40.169681,routine,3,968
EQ0039,2025-04-28 05:35:40.169681,corrective,6,1129
EQ0039,2025-05-04 03:38:40.169681,routine,3,1004
EQ0039,2025-05-11 06:03:40.169681,routine,5,1158
EQ0039,2025-05-19 05:10:40.169681,corrective,5,1201
EQ0039,2025-05-23 04:06:40.169681,routine,2,1013
EQ0039,2025-06-10 04:22:40.169681,preventive,16,1144
EQ0039,2025-06-22 04:11:40.169681,preventive,10,1006
EQ0039,2025-07-03 06:18:40.169681,routine,6,1065
EQ0039,2025-07-16 03:08:40.169681,routine,10,932
EQ0039,2025-07-24 05:48:40.169681,routine,3,922
EQ0039,2025-08-02 04:05:40.169681,corrective,5,950
EQ0039,2025-08-13 06:28:40.169681,preventive,6,1210
EQ0039,2025-08-28 06:13:40.169681,routine,10,1130
EQ0039,2025-09-03 05:11:40.169681,preventive,0,825
EQ0039,2025-09-18 05:23:40.169681,routine,8,915
EQ0039,2025-09-24 06:14:40.169681,routine,0,1042
EQ0039,2025-10-01 06:09:40.169681,routine,2,903
EQ0039,2025-10-09 05:06:40.169681,preventive,2,1078
EQ0039,2025-10-21 06:16:40.169681,routine,8,1122
EQ0039,2025-10-29 06:19:40.169681,routine,2,1025
EQ0039,2025-10-29 06:18:40.169681,preventive,-2,1060
EQ0039,2025-11-10 06:28:40.169681,routine,10,1006
EQ0039,2025-11-23 04:14:40.169681,routine,9,1022
EQ0039,2025-12-08 06:30:40.169681,routine,9,1225
EQ0039,2025-12-10 05:54:40.169681,routine,0,1227
EQ0039,2025-12-23 06:32:40.169681,preventive,7,1118
EQ0039,2025-12-22 04:42:40.169681,routine,-4,1021
EQ0039,2026-01-03 03:34:40.169681,preventive,9,991
EQ0040,2023-03-31 04:43:40.169694,routine,7,1045
EQ0040,2023-04-07 05:13:40.169694,routine,1,1059
EQ0040,2023-04-19 06:20:40.169694,routine,9,1183
EQ0040,2023-05-15 03:27:40.169694,routine,19,981
EQ0040,2023-05-26 06:28:40.169694,routine,7,937
EQ0040,2023-06-11 03:43:40.169694,preventive,14,958
EQ0040,2023-06-21 04:15:40.169694,routine,8,1048
EQ0040,2023-07-07 04:04:40.169694,routine,12,998
EQ0040,2023-07-14 06:15:40.169694,corrective,0,885
EQ0040,2023-07-21 06:04:40.169694,routine,0,1154
EQ0040,2023-07-24 05:05:40.169694,routine,-2,1000
EQ0040,2023-08-05 03:36:40.169694,routine,6,1103
EQ0040,2023-08-10 04:43:40.169694,routine,3,1072
EQ0040,2023-08-25 05:37:40.169694,routine,8,936
EQ0040,2023-09-01 04:41:40.169694,corrective,4,891
EQ0040,2023-09-08 06:02:40.169694,routine,5,1025
EQ0040,2023-09-19 06:19:40.169694,routine,7,1187
EQ0040,2023-09-30 06:25:40.169694,corrective,8,1083
EQ0040,2023-10-17 03:51:40.169694,routine,11,1213
EQ0040,2023-10-27 06:18:40.169694,routine,6,1332
EQ0040,2023-11-05 05:18:40.169694,preventive,6,1062
EQ0040,2023-11-08 05:29:40.169694,routine,1,884
EQ0040,2023-11-16 04:27:40.169694,routine,6,1169
EQ0040,2023-11-24 05:28:40.169694,preventive,4,985
EQ0040,2023-12-06 04:47:40.169694,routine,7,1154
EQ0040,2023-12-22 04:44:40.169694,routine,11,1027
EQ0040,2023-12-26 05:28:40.169694,routine,0,942
EQ0040,2024-01-06 04:39:40.169694,routine,7,1182
EQ0040,2024-01-13 04:02:40.169694,routine,5,1038
EQ0040,2024-01-19 05:11:40.169694,routine,3,928
EQ0040,2024-01-29 05:48:40.169694,preventive,3,1032
EQ0040,2024-01-31 04:14:40.169694,preventive,-3,1077
EQ0040,2024-02-09 05:43:40.169694,corrective,2,957
EQ0040,2024-02-17 06:26:40.169694,routine,2,995
EQ0040,2024-02-23 04:33:40.169694,corrective,2,1040
EQ0040,2024-02-29 04:16:40.169694,routine,-1,1025
EQ0040,2024-03-12 06:14:40.169694,corrective,8,1074
EQ0040,2024-03-16 06:31:40.169694,routine,-1,1264
EQ0040,2024-03-26 05:41:40.169694,preventive,4,847
EQ0040,2024-03-31 04:21:40.169694,routine,-1,1053
EQ0040,2024-04-14 03:58:40.169694,preventive,11,997
EQ0040,2024-04-23 03:15:40.169694,routine,2,843
EQ0040,2024-05-04 04:16:40.169694,routine,7,927
EQ0040,2024-05-15 06:32:40.169694,routine,6,1154
EQ0040,2024-05-24 05:45:40.169694,routine,5,1059
EQ0040,2024-06-01 05:05:40.169694,routine,1,1289
EQ0040,2024-06-12 05:37:40.169694,corrective,5,1044
EQ0040,2024-06-20 05:32:40.169694,routine,5,1074
EQ0040,2024-06-24 05:52:40.169694,corrective,2,1301
EQ0040,2024-07-10 06:14:40.169694,routine,9,1169
EQ0040,2024-07-21 03:51:40.169694,routine,5,1095
EQ0040,2024-07-24 03:31:40.169694,routine,-2,1071
EQ0040,2024-08-06 05:41:40.169694,preventive,6,1131
EQ0040,2024-08-13 05:52:40.169694,routine,1,1010
EQ0040,2024-08-22 03:55:40.169694,routine,5,1073
EQ0040,2024-09-03 03:16:40.169694,preventive,5,978
EQ0040,2024-09-16 06:17:40.169694,routine,7,1068
EQ0040,2024-09-24 05:49:40.169694,routine,2,947
EQ0040,2024-09-27 06:31:40.169694,preventive,0,997
EQ0040,2024-10-14 05:58:40.169694,corrective,15,1158
EQ0040,2024-10-24 05:45:40.169694,preventive,7,883
EQ0040,2024-11-04 04:04:40.169694,routine,8,995
EQ0040,2024-11-16 05:58:40.169694,routine,6,1149
EQ0040,2024-11-21 05:40:40.169694,routine,0,894
EQ0040,2024-11-26 06:28:40.169694,routine,-2,1072
EQ0040,2024-11-30 03:17:40.169694,routine,-2,899
EQ0040,2024-12-13 03:37:40.169694,routine,9,1174
EQ0040,2024-12-16 06:03:40.169694,routine,1,903
EQ0040,2024-12-21 03:42:40.169694,routine,3,927
EQ0040,2025-01-04 03:53:40.169694,routine,8,883
EQ0040,2025-01-06 06:27:40.169694,preventive,-2,1078
EQ0040,2025-01-26 04:57:40.169694,routine,16,1077
EQ0040,2025-02-06 03:35:40.169694,corrective,4,1007
EQ0040,2025-02-11 03:10:40.169694,corrective,2,996
EQ0040,2025-02-28 06:09:40.169694,routine,11,1214
EQ0040,2025-03-11 03:42:40.169694,routine,7,837
EQ0040,2025-03-21 04:45:40.169694,routine,4,892
EQ0041,2021-11-25 04:13:40.169707,routine,6,921
EQ0041,2021-11-29 05:51:40.169707,routine,1,975
EQ0041,2021-12-11 04:36:40.169707,preventive,6,986
EQ0041,2021-12-24 06:32:40.169707,corrective,8,1202
EQ0041,2022-01-06 05:37:40.169707,corrective,11,1260
EQ0041,2022-01-18 04:23:40.169707,routine,6,926
EQ0041,2022-01-21 05:07:40.169707,routine,-3,1088
EQ0041,2022-01-25 06:19:40.169707,routine,-2,1045
EQ0041,2022-02-10 06:32:40.169707,corrective,9,987
EQ0041,2022-02-16 05:00:40.169707,preventive,2,947
EQ0041,2022-02-26 03:51:40.169707,routine,3,1020
EQ0041,2022-03-02 05:18:40.169707,preventive,-2,1227
EQ0041,2022-03-16 03:05:40.169707,preventive,8,1150
EQ0041,2022-03-24 06:11:40.169707,preventive,4,973
EQ0041,2022-03-30 04:59:40.169707,routine,4,1001
EQ0041,2022-04-11 04:08:40.169707,routine,9,1067
EQ0041,2022-04-22 03:19:40.169707,routine,9,1122
EQ0041,2022-04-27 04:00:40.169707,routine,3,837
EQ0041,2022-05-10 05:02:40.169707,routine,11,1198
EQ0041,2022-05-23 03:15:40.169707,routine,6,1034
EQ0041,2022-05-28 04:05:40.169707,routine,1,831
EQ0041,2022-06-03 04:41:40.169707,corrective,2,1045
EQ0041,2022-06-18 04:43:40.169707,routine,8,986
EQ0041,2022-06-26 05:05:40.169707,routine,5,878
EQ0041,2022-07-03 04:12:40.169707,corrective,5,1058
EQ0041,2022-07-13 04:32:40.169707,routine,7,1020
EQ0041,2022-07-28 04:33:40.169707,preventive,9,1195
EQ0041,2022-08-04 04:59:40.169707,routine,4,964
EQ0041,2022-08-16 06:00:40.169707,routine,9,1187
EQ0041,2022-08-25 06:34:40.169707,routine,2,1085
EQ0041,2022-08-29 04:49:40.169707,routine,1,938
EQ0041,2022-09-03 04:38:40.169707,routine,3,1152
EQ0041,2022-09-17 03:28:40.169707,corrective,7,1189
EQ0041,2022-09-21 06:02:40.169707,routine,-2,1058
EQ0041,2022-09-30 05:49:40.169707,preventive,4,1096
EQ0041,2022-10-05 05:17:40.169707,routine,3,1069
EQ0041,2022-10-16 05:34:40.169707,routine,9,969
EQ0041,2022-10-27 05:47:40.169707,routine,9,1137
EQ0041,2022-11-02 03:10:40.169707,preventive,3,930
EQ0041,2022-11-11 05:08:40.169707,routine,5,1138
EQ0041,2022-11-18 05:26:40.169707,preventive,4,1112
EQ0041,2022-11-28 06:05:40.169707,routine,6,985
EQ0041,2022-12-09 05:47:40.169707,routine,5,1183
EQ0041,2022-12-21 06:28:40.169707,preventive,10,1059
EQ0041,2022-12-31 03:20:40.169707,routine,6,1083
EQ0041,2023-01-09 05:16:40.169707,routine,7,897
EQ0041,2023-01-23 06:16:40.169707,routine,11,1208
EQ0041,2023-02-05 05:00:40.169707,routine,8,1002
EQ0041,2023-02-09 03:55:40.169707,routine,-1,873
EQ0041,2023-02-14 05:58:40.169707,preventive,2,1206
EQ0041,2023-02-21 05:30:40.169707,routine,2,971
EQ0041,2023-02-25 05:12:40.169707,routine,1,1097
EQ0041,2023-03-06 06:22:40.169707,routine,7,1028
EQ0041,2023-03-12 06:32:40.169707,routine,4,1032
EQ0041,2023-03-17 06:21:40.169707,routine,1,910
EQ0041,2023-03-25 05:49:40.169707,preventive,5,923
EQ0041,2023-04-02 05:05:40.169707,routine,5,1104
EQ0041,2023-04-16 03:44:40.169707,preventive,9,1192
EQ0041,2023-04-20 03:40:40.169707,corrective,2,940
EQ0041,2023-05-01 06:29:40.169707,routine,5,1214
EQ0041,2023-05-15 06:30:40.169707,routine,7,1175
EQ0041,2023-05-17 03:35:40.169707,routine,0,1012
EQ0041,2023-06-01 03:14:40.169707,routine,12,1161
EQ0041,2023-06-05 06:13:40.169707,routine,2,884
EQ0041,2023-06-14 04:05:40.169707,routine,5,1058
EQ0041,2023-06-29 05:57:40.169707,routine,10,1116
EQ0041,2023-07-12 06:03:40.169707,routine,7,1184
EQ0041,2023-07-19 05:26:40.169707,routine,3,1169
EQ0041,2023-07-30 06:06:40.169707,routine,7,1178
EQ0041,2023-08-06 04:26:40.169707,corrective,2,1080
EQ0041,2023-08-09 06:21:40.169707,preventive,1,1004
EQ0041,2023-08-27 05:02:40.169707,corrective,12,1178
EQ0041,2023-09-08 04:38:40.169707,routine,9,1077
EQ0041,2023-09-16 05:01:40.169707,routine,4,918
EQ0041,2023-10-12 04:23:40.169707,preventive,19,1067
EQ0041,2023-10-25 04:38:40.169707,preventive,8,1199
EQ0041,2023-11-01 05:02:40.169707,routine,1,1234
EQ0041,2023-11-09 06:21:40.169707,routine,3,1003
EQ0042,2022-05-21 04:56:40.169725,routine,13,965
EQ0042,2022-06-01 04:24:40.169725,routine,8,1066
EQ0042,2022-06-18 04:13:40.169725,routine,10,880
EQ0042,2022-06-25 05:10:40.169725,corrective,3,1004
EQ0042,2022-07-20 06:31:40.169725,routine,22,1021
EQ0042,2022-08-19 04:55:40.169725,routine,28,965
EQ0042,2022-09-03 05:48:40.169725,routine,8,1127
EQ0042,2022-09-16 03:56:40.169725,corrective,9,952
EQ0042,2022-09-28 06:13:40.169725,corrective,8,1088
EQ0042,2022-10-18 05:43:40.169725,corrective,15,1157
EQ0042,2022-11-09 04:07:40.169725,routine,20,878
EQ0042,2022-12-10 05:20:40.169725,corrective,25,1020
EQ0042,2023-01-11 04:01:40.169725,corrective,27,983
EQ0042,2023-01-24 05:37:40.169725,routine,10,1065
EQ0042,2023-02-13 04:36:40.169725,routine,16,985
EQ0042,2023-03-03 04:50:40.169725,routine,12,1133
EQ0042,2023-03-25 05:09:40.169725,routine,17,1038
EQ0042,2023-04-15 05:03:40.169725,routine,15,1052
EQ0042,2023-05-03 03:57:40.169725,routine,12,1068
EQ0042,2023-05-13 05:11:40.169725,routine,7,1125
EQ0042,2023-05-27 04:49:40.169725,preventive,9,1011
EQ0042,2023-06-13 05:12:40.169725,routine,10,1133
EQ0042,2023-06-24 05:48:40.169725,preventive,7,941
EQ0042,2023-07-08 05:33:40.169725,routine,9,1120
EQ0042,2023-07-21 03:39:40.169725,preventive,11,1117
EQ0042,2023-08-14 03:29:40.169725,routine,18,880
EQ0042,2023-09-02 04:41:40.169725,preventive,13,1088
EQ0042,2023-10-01 04:21:40.169725,preventive,25,1030
EQ0042,2023-10-20 05:52:40.169725,preventive,16,1182
EQ0042,2023-11-02 05:28:40.169725,preventive,11,924
EQ0042,2023-11-28 03:14:40.169725,routine,23,1009
EQ0042,2023-12-15 03:47:40.169725,routine,12,1047
EQ0042,2023-12-25 06:18:40.169725,routine,8,1092
EQ0042,2024-01-20 04:35:40.169725,routine,19,945
EQ0042,2024-02-07 04:41:40.169725,corrective,16,1156
EQ0042,2024-02-29 04:50:40.169725,routine,16,1173
EQ0042,2024-03-22 06:25:40.169725,preventive,20,1389
EQ0042,2024-04-13 06:25:40.169725,routine,17,1076
EQ0042,2024-04-20 06:19:40.169725,routine,3,831
EQ0042,2024-04-30 06:24:40.169725,routine,8,1013
EQ0043,2024-04-13 04:45:40.169738,corrective,9,995
EQ0043,2024-04-17 05:38:40.169738,preventive,-1,1036
EQ0043,2024-04-29 05:47:40.169738,routine,5,1108
EQ0043,2024-05-09 03:27:40.169738,routine,4,1058
EQ0043,2024-05-19 05:01:40.169738,routine,7,1126
EQ0043,2024-05-29 05:27:40.169738,routine,3,961
EQ0043,2024-06-04 05:27:40.169738,routine,1,1316
EQ0043,2024-06-05 05:38:40.169738,routine,-1,1063
EQ0043,2024-06-14 05:33:40.169738,routine,3,1190
EQ0043,2024-06-21 06:11:40.169738,routine,3,1203
EQ0043,2024-06-30 04:27:40.169738,routine,6,952
EQ0043,2024-07-10 06:01:40.169738,preventive,6,1376
EQ0043,2024-07-17 05:21:40.169738,routine,3,992
EQ0043,2024-08-02 04:41:40.169738,routine,10,1096
EQ0043,2024-08-03 05:45:40.169738,routine,-2,833
EQ0043,2024-08-10 05:59:40.169738,corrective,3,1016
EQ0043,2024-08-15 04:56:40.169738,routine,1,1171
EQ0043,2024-08-27 03:51:40.169738,corrective,5,985
EQ0043,2024-09-06 06:31:40.169738,corrective,7,1218
EQ0043,2024-09-11 06:08:40.169738,routine,2,1109
EQ0043,2024-09-23 03:05:40.169738,routine,6,1154
EQ0043,2024-09-29 04:39:40.169738,routine,0,1081
EQ0043,2024-10-04 05:40:40.169738,routine,0,1003
EQ0043,2024-10-11 04:00:40.169738,routine,0,998
EQ0043,2024-10-09 05:03:40.169738,preventive,-4,1179
EQ0043,2024-10-14 06:34:40.169738,routine,3,1312
EQ0043,2024-10-21 03:11:40.169738,routine,2,1002
EQ0043,2024-10-28 03:59:40.169738,routine,4,1059
EQ0043,2024-11-02 05:52:40.169738,corrective,3,1057
EQ0043,2024-11-08 03:12:40.169738,preventive,4,1040
EQ0043,2024-11-19 04:43:40.169738,routine,4,1096
EQ0043,2024-11-23 04:24:40.169738,routine,0,1116
EQ0043,2024-11-28 06:10:40.169738,preventive,3,1039
EQ0043,2024-12-05 04:20:40.169738,routine,5,1036
EQ0043,2024-12-08 06:29:40.169738,routine,0,1127
EQ0043,2024-12-20 06:00:40.169738,routine,7,938
EQ0043,2024-12-27 06:21:40.169738,routine,3,1256
EQ0043,2024-12-30 04:20:40.169738,preventive,-1,1046
EQ0043,2025-01-12 06:31:40.169738,routine,6,1226
EQ0043,2025-01-20 05:51:40.169738,routine,3,1077
EQ0043,2025-01-21 05:43:40.169738,preventive,-2,1099
EQ0043,2025-01-30 03:58:40.169738,preventive,3,947
EQ0043,2025-02-07 04:40:40.169738,routine,2,1024
EQ0043,2025-02-21 04:32:40.169738,routine,10,927
EQ0043,2025-03-01 03:14:40.169738,routine,1,999
EQ0043,2025-03-02 04:17:40.169738,routine,-1,1163
EQ0043,2025-03-07 05:06:40.169738,corrective,2,898
EQ0043,2025-03-16 05:23:40.169738,corrective,7,953
EQ0043,2025-03-22 03:13:40.169738,preventive,2,1029
EQ0043,2025-03-27 05:49:40.169738,routine,-2,997
EQ0043,2025-03-27 05:40:40.169738,preventive,-4,1117
EQ0043,2025-04-05 05:47:40.169738,routine,2,1119
EQ0043,2025-04-08 06:00:40.169738,routine,-2,986
EQ0043,2025-04-13 04:54:40.169738,routine,-1,1018
EQ0043,2025-04-11 05:49:40.169738,routine,-4,1110
EQ0043,2025-04-21 06:32:40.169738,preventive,6,1050
EQ0043,2025-04-24 05:56:40.169738,preventive,1,1192
EQ0043,2025-05-06 05:14:40.169738,routine,7,985
EQ0043,2025-05-18 04:41:40.169738,preventive,10,1260
EQ0043,2025-05-21 05:31:40.169738,routine,1,879
EQ0043,2025-05-29 03:42:40.169738,routine,3,1027
EQ0043,2025-06-02 06:14:40.169738,routine,-1,1035
EQ0043,2025-06-11 06:25:40.169738,preventive,7,1159
EQ0043,2025-06-17 06:02:40.169738,routine,2,1004
EQ0043,2025-06-27 04:44:40.169738,routine,5,1225
EQ0043,2025-07-05 05:29:40.169738,preventive,3,868
EQ0043,2025-07-18 06:04:40.169738,routine,6,1248
EQ0043,2025-07-21 05:40:40.169738,routine,0,1100
EQ0043,2025-07-26 04:38:40.169738,routine,3,941
EQ0043,2025-08-02 05:48:40.169738,preventive,3,984
EQ0043,2025-08-11 05:02:40.169738,preventive,5,1041
EQ0043,2025-08-23 04:01:40.169738,routine,5,913
EQ0043,2025-08-27 04:45:40.169738,corrective,1,1049
EQ0043,2025-09-03 05:42:40.169738,routine,5,1063
EQ0043,2025-09-07 06:03:40.169738,routine,2,1172
EQ0043,2025-09-12 05:56:40.169738,routine,3,1043
EQ0043,2025-09-28 04:12:40.169738,corrective,11,955
EQ0043,2025-10-09 03:13:40.169738,routine,4,1038
EQ0043,2025-10-15 05:51:40.169738,routine,0,1132
EQ0043,2025-10-19 06:00:40.169738,routine,1,1216
EQ0043,2025-10-23 04:04:40.169738,routine,2,1141
EQ0043,2025-10-31 03:12:40.169738,routine,1,996
EQ0043,2025-11-03 03:18:40.169738,routine,-2,1068
EQ0043,2025-11-11 06:25:40.169738,routine,4,1001
EQ0043,2025-11-27 05:15:40.169738,routine,9,1044
EQ0043,2025-11-28 05:16:40.169738,routine,-2,1131
EQ0043,2025-12-05 04:14:40.169738,routine,2,1043
EQ0043,2025-12-13 05:54:40.169738,routine,2,935
EQ0043,2025-12-14 04:15:40.169738,routine,-1,936
EQ0043,2025-12-26 05:03:40.169738,preventive,9,1184
EQ0043,2026-01-06 04:56:40.169738,routine,4,1217
EQ0043,2026-01-17 05:43:40.169738,preventive,6,1151
EQ0043,2026-01-29 05:26:40.169738,routine,6,833
EQ0043,2026-02-04 03:23:40.169738,preventive,-1,1131
EQ0043,2026-02-07 05:41:40.169738,routine,-2,1202
EQ0043,2026-02-08 05:31:40.169738,routine,-3,1052
EQ0043,2026-02-15 06:05:40.169738,routine,4,1114
EQ0043,2026-02-23 06:26:40.169738,preventive,3,960
EQ0043,2026-03-01 05:47:40.169738,routine,3,1047
EQ0043,2026-03-14 05:52:40.169738,routine,7,1204
EQ0043,2026-03-24 04:10:40.169738,preventive,3,850
EQ0043,2026-04-02 04:13:40.169738,corrective,2,915
EQ0044,2022-01-28 05:32:40.169754,preventive,15,1065
EQ0044,2022-02-03 05:47:40.169754,routine,1,947
EQ0044,2022-02-10 03:20:40.169754,routine,1,1004
EQ0044,2022-02-15 03:47:40.169754,corrective,0,861
EQ0044,2022-02-25 06:02:40.169754,corrective,3,1033
EQ0044,2022-03-09 05:33:40.169754,routine,5,970
EQ0044,2022-03-19 06:20:40.169754,routine,4,958
EQ0044,2022-03-22 03:05:40.169754,routine,1,1024
EQ0044,2022-04-13 06:00:40.169754,routine,18,1071
EQ0044,2022-04-22 04:12:40.169754,routine,4,939
EQ0044,2022-05-07 05:16:40.169754,routine,8,1140
EQ0044,2022-05-12 03:44:40.169754,preventive,-1,1166
EQ0044,2022-05-16 05:24:40.169754,routine,0,1017
EQ0044,2022-05-30 05:20:40.169754,routine,10,1132
